Timestamp,ARIMA_Rolling
2024-02-21 00:00:00+00:00,52187.90038775214
2024-02-22 00:00:00+00:00,51964.75105453681
2024-02-23 00:00:00+00:00,51328.34352520822
2024-02-24 00:00:00+00:00,50821.35320611915
2024-02-25 00:00:00+00:00,51432.32138017389
2024-02-26 00:00:00+00:00,51766.850044123144
2024-02-27 00:00:00+00:00,54090.10594129305
2024-02-28 00:00:00+00:00,56847.74367240013
2024-02-29 00:00:00+00:00,61745.900800178446
2024-03-01 00:00:00+00:00,61656.89213829312
2024-03-02 00:00:00+00:00,62102.92907433983
2024-03-03 00:00:00+00:00,62250.5638547089
2024-03-04 00:00:00+00:00,62929.1010024544
2024-03-05 00:00:00+00:00,67632.96018682196
2024-03-06 00:00:00+00:00,64749.902164410996
2024-03-07 00:00:00+00:00,65454.95319043268
2024-03-08 00:00:00+00:00,67076.00907558964
2024-03-09 00:00:00+00:00,68061.4801297189
2024-03-10 00:00:00+00:00,68545.3588944173
2024-03-11 00:00:00+00:00,68943.99609154489
2024-03-12 00:00:00+00:00,71693.48251193661
2024-03-13 00:00:00+00:00,71751.78855441825
2024-03-14 00:00:00+00:00,72802.14169299061
2024-03-15 00:00:00+00:00,71781.56037733087
2024-03-16 00:00:00+00:00,69698.78120298013
2024-03-17 00:00:00+00:00,65866.12000355142
2024-03-18 00:00:00+00:00,67676.80706553186
2024-03-19 00:00:00+00:00,67989.58930176203
2024-03-20 00:00:00+00:00,62663.444352600636
2024-03-21 00:00:00+00:00,66661.68621355429
2024-03-22 00:00:00+00:00,66286.57713765805
2024-03-23 00:00:00+00:00,63831.26563794594
2024-03-24 00:00:00+00:00,63993.996738299975
2024-03-25 00:00:00+00:00,66718.53217118855
2024-03-26 00:00:00+00:00,69670.5514959738
2024-03-27 00:00:00+00:00,70093.6607460239
2024-03-28 00:00:00+00:00,69511.55655911815
2024-03-29 00:00:00+00:00,70590.13595299415
2024-03-30 00:00:00+00:00,70148.08965607476
2024-03-31 00:00:00+00:00,69609.20231383761
2024-04-01 00:00:00+00:00,71059.16220062358
2024-04-02 00:00:00+00:00,70052.66264515478
2024-04-03 00:00:00+00:00,66026.78016767008
2024-04-04 00:00:00+00:00,65749.56080488484
2024-04-05 00:00:00+00:00,68253.42969515192
2024-04-06 00:00:00+00:00,68091.88822973323
2024-04-07 00:00:00+00:00,68704.41211165367
2024-04-08 00:00:00+00:00,69396.30376513134
2024-04-09 00:00:00+00:00,71279.97640250532
2024-04-10 00:00:00+00:00,69658.27500096949
2024-04-11 00:00:00+00:00,70250.0938123207
2024-04-12 00:00:00+00:00,70273.29797622284
2024-04-13 00:00:00+00:00,67535.26442068495
2024-04-14 00:00:00+00:00,64431.02557231521
2024-04-15 00:00:00+00:00,65384.59767415336
2024-04-16 00:00:00+00:00,63943.26514781052
2024-04-17 00:00:00+00:00,63628.40433687908
2024-04-18 00:00:00+00:00,61763.87452903806
2024-04-19 00:00:00+00:00,63024.11352601229
2024-04-20 00:00:00+00:00,63973.35044157725
2024-04-21 00:00:00+00:00,64786.486187049806
2024-04-22 00:00:00+00:00,65057.46981331496
2024-04-23 00:00:00+00:00,66551.04858240271
2024-04-24 00:00:00+00:00,66623.98852134011
2024-04-25 00:00:00+00:00,64554.459540795826
2024-04-26 00:00:00+00:00,64387.740200716114
2024-04-27 00:00:00+00:00,63927.35488221334
2024-04-28 00:00:00+00:00,63447.418390419196
2024-04-29 00:00:00+00:00,63174.014328128396
2024-04-30 00:00:00+00:00,63722.74380646858
2024-05-01 00:00:00+00:00,61183.43638794325
2024-05-02 00:00:00+00:00,58466.91229536794
2024-05-03 00:00:00+00:00,58923.88553796448
2024-05-04 00:00:00+00:00,62400.7053385024
2024-05-05 00:00:00+00:00,63954.9331291954
2024-05-06 00:00:00+00:00,64014.42948422091
2024-05-07 00:00:00+00:00,63329.50736025173
2024-05-08 00:00:00+00:00,62425.286421477445
2024-05-09 00:00:00+00:00,61351.24369505599
2024-05-10 00:00:00+00:00,62748.82223784675
2024-05-11 00:00:00+00:00,61279.5811570434
2024-05-12 00:00:00+00:00,60677.5324763519
2024-05-13 00:00:00+00:00,61439.06920751984
2024-05-14 00:00:00+00:00,62742.07155677513
2024-05-15 00:00:00+00:00,61851.343823163355
2024-05-16 00:00:00+00:00,65410.9296570784
2024-05-17 00:00:00+00:00,65718.36872604012
2024-05-18 00:00:00+00:00,66641.49271584002
2024-05-19 00:00:00+00:00,67122.34754996319
2024-05-20 00:00:00+00:00,66344.00885491935
2024-05-21 00:00:00+00:00,70590.08313795827
2024-05-22 00:00:00+00:00,70639.24926881734
2024-05-23 00:00:00+00:00,69140.64327629987
2024-05-24 00:00:00+00:00,68151.54690558506
2024-05-25 00:00:00+00:00,68417.03110648872
2024-05-26 00:00:00+00:00,69240.68601405516
2024-05-27 00:00:00+00:00,68655.62784698514
2024-05-28 00:00:00+00:00,69227.87828409209
2024-05-29 00:00:00+00:00,68580.01385934513
2024-05-30 00:00:00+00:00,67629.98003783183
2024-05-31 00:00:00+00:00,68228.17108497582
2024-06-01 00:00:00+00:00,67680.09464154899
2024-06-02 00:00:00+00:00,67648.81992429397
2024-06-03 00:00:00+00:00,67806.03939062281
2024-06-04 00:00:00+00:00,68652.2647071449
2024-06-05 00:00:00+00:00,70373.8243445792
2024-06-06 00:00:00+00:00,71132.74987265444
2024-06-07 00:00:00+00:00,70858.38600148083
2024-06-08 00:00:00+00:00,69555.15261123319
2024-06-09 00:00:00+00:00,69265.34461568229
2024-06-10 00:00:00+00:00,69636.14066140402
2024-06-11 00:00:00+00:00,69557.9992344602
2024-06-12 00:00:00+00:00,67656.31964438398
2024-06-13 00:00:00+00:00,68010.00515691203
2024-06-14 00:00:00+00:00,67075.94847239548
2024-06-15 00:00:00+00:00,66027.05547761808
2024-06-16 00:00:00+00:00,66175.00049482653
2024-06-17 00:00:00+00:00,66588.61605158601
2024-06-18 00:00:00+00:00,66541.78453398692
2024-06-19 00:00:00+00:00,65359.36483448483
2024-06-20 00:00:00+00:00,64936.14061946267
2024-06-21 00:00:00+00:00,64895.86188699269
2024-06-22 00:00:00+00:00,64231.12351619897
2024-06-23 00:00:00+00:00,64200.22947786461
2024-06-24 00:00:00+00:00,63362.3110029781
2024-06-25 00:00:00+00:00,60655.19501383897
2024-06-26 00:00:00+00:00,61438.66137047219
2024-06-27 00:00:00+00:00,61106.34100360764
2024-06-28 00:00:00+00:00,61422.34733321521
2024-06-29 00:00:00+00:00,60612.54655781874
2024-06-30 00:00:00+00:00,60719.275498016585
2024-07-01 00:00:00+00:00,62480.188886324264
2024-07-02 00:00:00+00:00,62902.991820986856
2024-07-03 00:00:00+00:00,62161.47241057518
2024-07-04 00:00:00+00:00,60418.72258875839
2024-07-05 00:00:00+00:00,57453.319507487635
2024-07-06 00:00:00+00:00,56586.27675184701
2024-07-07 00:00:00+00:00,58041.221694951186
2024-07-08 00:00:00+00:00,56294.72194688445
2024-07-09 00:00:00+00:00,56440.46982744918
2024-07-10 00:00:00+00:00,57947.944763586886
2024-07-11 00:00:00+00:00,57836.665692803064
2024-07-12 00:00:00+00:00,57400.719436003346
2024-07-13 00:00:00+00:00,57815.03841488459
2024-07-14 00:00:00+00:00,59071.21012050166
2024-07-15 00:00:00+00:00,60656.132459390734
2024-07-16 00:00:00+00:00,64231.86336056866
2024-07-17 00:00:00+00:00,65248.992035312265
2024-07-18 00:00:00+00:00,64218.823643327574
2024-07-19 00:00:00+00:00,63971.73854537712
2024-07-20 00:00:00+00:00,66301.9520868242
2024-07-21 00:00:00+00:00,67256.4279694357
2024-07-22 00:00:00+00:00,67999.87535828572
2024-07-23 00:00:00+00:00,67740.85064145079
2024-07-24 00:00:00+00:00,66165.46041783567
2024-07-25 00:00:00+00:00,65421.304915770605
2024-07-26 00:00:00+00:00,65747.44004911683
2024-07-27 00:00:00+00:00,67637.01830624024
2024-07-28 00:00:00+00:00,68026.71915073697
2024-07-29 00:00:00+00:00,68193.64287307364
2024-07-30 00:00:00+00:00,67064.54607908806
2024-07-31 00:00:00+00:00,66201.85070390883
2024-08-01 00:00:00+00:00,64873.02114734824
2024-08-02 00:00:00+00:00,65129.50132467137
2024-08-03 00:00:00+00:00,62089.74496159116
2024-08-04 00:00:00+00:00,60593.85494523096
2024-08-05 00:00:00+00:00,58581.93791423864
2024-08-06 00:00:00+00:00,54521.589265556606
2024-08-07 00:00:00+00:00,55581.90806138887
2024-08-08 00:00:00+00:00,55463.431335886635
2024-08-09 00:00:00+00:00,60539.42416729547
2024-08-10 00:00:00+00:00,61414.442098952386
2024-08-11 00:00:00+00:00,60779.85978690291
2024-08-12 00:00:00+00:00,59151.00756688817
2024-08-13 00:00:00+00:00,59146.21776879583
2024-08-14 00:00:00+00:00,60527.67766434429
2024-08-15 00:00:00+00:00,59050.8947404621
2024-08-16 00:00:00+00:00,57642.787937091125
2024-08-17 00:00:00+00:00,58674.35594685383
2024-08-18 00:00:00+00:00,59493.83489494429
2024-08-19 00:00:00+00:00,58619.24392535485
2024-08-20 00:00:00+00:00,59294.059376936944
2024-08-21 00:00:00+00:00,59184.7513493679
2024-08-22 00:00:00+00:00,60790.21927093681
2024-08-23 00:00:00+00:00,60657.12283402397
2024-08-24 00:00:00+00:00,63429.44885707058
2024-08-25 00:00:00+00:00,64416.587095011586
2024-08-26 00:00:00+00:00,64197.44482800798
2024-08-27 00:00:00+00:00,63121.27359447118
2024-08-28 00:00:00+00:00,59888.20554323226
2024-08-29 00:00:00+00:00,58967.710575439574
2024-08-30 00:00:00+00:00,59364.83236240863
2024-08-31 00:00:00+00:00,59181.133227152146
2024-09-01 00:00:00+00:00,58995.47600044357
2024-09-02 00:00:00+00:00,57582.82149191358
2024-09-03 00:00:00+00:00,58780.25747846284
2024-09-04 00:00:00+00:00,57890.49657973603
2024-09-05 00:00:00+00:00,57776.77636568749
2024-09-06 00:00:00+00:00,56520.498808096905
2024-09-07 00:00:00+00:00,54198.97251492139
2024-09-08 00:00:00+00:00,54060.71393639859
2024-09-09 00:00:00+00:00,54810.43092308388
2024-09-10 00:00:00+00:00,56760.489708327164
2024-09-11 00:00:00+00:00,57696.61069001112
2024-09-12 00:00:00+00:00,57406.51829178194
2024-09-13 00:00:00+00:00,58020.90772940351
2024-09-14 00:00:00+00:00,60236.45544767866
2024-09-15 00:00:00+00:00,60228.47805569141
2024-09-16 00:00:00+00:00,59222.5183839121
2024-09-17 00:00:00+00:00,58351.11076497264
2024-09-18 00:00:00+00:00,59965.381757554875
2024-09-19 00:00:00+00:00,61683.59680934867
2024-09-20 00:00:00+00:00,62811.193556159924
2024-09-21 00:00:00+00:00,63243.949501594645
2024-09-22 00:00:00+00:00,63360.107771279116
2024-09-23 00:00:00+00:00,63564.608367494155
2024-09-24 00:00:00+00:00,63392.43754736292
2024-09-25 00:00:00+00:00,64122.29146310558
2024-09-26 00:00:00+00:00,63395.75555375429
2024-09-27 00:00:00+00:00,64801.2527778337
2024-09-28 00:00:00+00:00,65847.54638086422
2024-09-29 00:00:00+00:00,65870.93340079676
2024-09-30 00:00:00+00:00,65677.54582246508
2024-10-01 00:00:00+00:00,63659.35591489796
2024-10-02 00:00:00+00:00,61100.512236732975
2024-10-03 00:00:00+00:00,60591.27262925177
2024-10-04 00:00:00+00:00,60772.15475711876
2024-10-05 00:00:00+00:00,61892.77158427847
2024-10-06 00:00:00+00:00,62160.441562493106
2024-10-07 00:00:00+00:00,62694.206647916595
2024-10-08 00:00:00+00:00,62376.109462815475
2024-10-09 00:00:00+00:00,62120.07709297255
2024-10-10 00:00:00+00:00,60854.259318372344
2024-10-11 00:00:00+00:00,60262.70683842656
2024-10-12 00:00:00+00:00,62145.47985929445
2024-10-13 00:00:00+00:00,63214.97928161396
2024-10-14 00:00:00+00:00,62926.189220407
2024-10-15 00:00:00+00:00,65564.43833292685
2024-10-16 00:00:00+00:00,67114.25022782362
2024-10-17 00:00:00+00:00,67549.57267098707
2024-10-18 00:00:00+00:00,67485.34038804418
2024-10-19 00:00:00+00:00,68260.850567621
2024-10-20 00:00:00+00:00,68456.2380788774
2024-10-21 00:00:00+00:00,68909.94279549841
2024-10-22 00:00:00+00:00,67663.5051833767
2024-10-23 00:00:00+00:00,67298.76847208997
2024-10-24 00:00:00+00:00,66782.41680910124
2024-10-25 00:00:00+00:00,67882.03811844604
2024-10-26 00:00:00+00:00,66944.40220260431
2024-10-27 00:00:00+00:00,66844.8463516418
2024-10-28 00:00:00+00:00,67879.90806311335
2024-10-29 00:00:00+00:00,69661.49408373208
2024-10-30 00:00:00+00:00,72411.5225313917
2024-10-31 00:00:00+00:00,72536.01639805184
2024-11-01 00:00:00+00:00,70519.51000205103
2024-11-02 00:00:00+00:00,69541.59604138933
2024-11-03 00:00:00+00:00,69371.34201527426
2024-11-04 00:00:00+00:00,68849.35799473949
2024-11-05 00:00:00+00:00,67955.87904773912
2024-11-06 00:00:00+00:00,69126.53638348627
2024-11-07 00:00:00+00:00,74763.27881388093
2024-11-08 00:00:00+00:00,76214.7371285925
2024-11-09 00:00:00+00:00,76398.47879487598
2024-11-10 00:00:00+00:00,76790.14505840097
2024-11-11 00:00:00+00:00,79854.03422536375
2024-11-12 00:00:00+00:00,87675.74937543871
2024-11-13 00:00:00+00:00,88561.39319357254
2024-11-14 00:00:00+00:00,89990.28662482742
2024-11-15 00:00:00+00:00,88039.21988211546
2024-11-16 00:00:00+00:00,90276.63687466724
2024-11-17 00:00:00+00:00,90994.47253854395
2024-11-18 00:00:00+00:00,89890.44808517954
2024-11-19 00:00:00+00:00,90444.99953618032
2024-11-20 00:00:00+00:00,92193.16880327945
2024-11-21 00:00:00+00:00,94194.2033772556
2024-11-22 00:00:00+00:00,97918.07291063835
2024-11-23 00:00:00+00:00,99157.06962122937
2024-11-24 00:00:00+00:00,97965.70955303998
2024-11-25 00:00:00+00:00,97954.12983372305
2024-11-26 00:00:00+00:00,93852.86219977477
2024-11-27 00:00:00+00:00,91870.20071756089
2024-11-28 00:00:00+00:00,95405.33308936685
2024-11-29 00:00:00+00:00,95952.23836021197
2024-11-30 00:00:00+00:00,97169.68823299308
2024-12-01 00:00:00+00:00,96769.52274261194
2024-12-02 00:00:00+00:00,97093.95985307494
2024-12-03 00:00:00+00:00,96193.28806705574
2024-12-04 00:00:00+00:00,95849.13614683147
2024-12-05 00:00:00+00:00,98400.89883037121
2024-12-06 00:00:00+00:00,97494.16001024986
2024-12-07 00:00:00+00:00,99348.65783410944
2024-12-08 00:00:00+00:00,100160.9473420333
2024-12-09 00:00:00+00:00,100975.0501151296
2024-12-10 00:00:00+00:00,98162.23479330448
2024-12-11 00:00:00+00:00,96588.8334823524
2024-12-12 00:00:00+00:00,100551.03944722182
2024-12-13 00:00:00+00:00,100512.22809428285
2024-12-14 00:00:00+00:00,101118.91983799338
2024-12-15 00:00:00+00:00,101547.75356085422
2024-12-16 00:00:00+00:00,103941.88873002364
2024-12-17 00:00:00+00:00,106035.6892178732
2024-12-18 00:00:00+00:00,106234.15057160518
2024-12-19 00:00:00+00:00,101100.60507147362
2024-12-20 00:00:00+00:00,97536.02168329367
2024-12-21 00:00:00+00:00,97693.22035999373
2024-12-22 00:00:00+00:00,97366.38528355648
2024-12-23 00:00:00+00:00,95417.81945251589
2024-12-24 00:00:00+00:00,94742.20658152657
2024-12-25 00:00:00+00:00,98040.04728240063
2024-12-26 00:00:00+00:00,99492.80601827905
2024-12-27 00:00:00+00:00,96258.1062395696
2024-12-28 00:00:00+00:00,94257.46910203324
2024-12-29 00:00:00+00:00,95003.63870395519
2024-12-30 00:00:00+00:00,93892.24666820913
2024-12-31 00:00:00+00:00,92704.23027425028
2025-01-01 00:00:00+00:00,93283.45750792713
2025-01-02 00:00:00+00:00,94310.84008947296
2025-01-03 00:00:00+00:00,96586.05169726291
2025-01-04 00:00:00+00:00,98100.49411590336
2025-01-05 00:00:00+00:00,98256.49602659537
2025-01-06 00:00:00+00:00,98340.78206776077
2025-01-07 00:00:00+00:00,101701.47183766257
2025-01-08 00:00:00+00:00,97991.89479134932
2025-01-09 00:00:00+00:00,95053.68680702487
2025-01-10 00:00:00+00:00,92978.4266451913
2025-01-11 00:00:00+00:00,94258.95215559298
2025-01-12 00:00:00+00:00,94786.2957570216
2025-01-13 00:00:00+00:00,94480.29380002573
2025-01-14 00:00:00+00:00,94555.8514468705
2025-01-15 00:00:00+00:00,96236.72154589204
2025-01-16 00:00:00+00:00,100032.5013751877
2025-01-17 00:00:00+00:00,100270.2297367927
2025-01-18 00:00:00+00:00,103411.97629476132
2025-01-19 00:00:00+00:00,104680.34335612325
2025-01-20 00:00:00+00:00,101695.9349948889
2025-01-21 00:00:00+00:00,101893.41416074862
2025-01-22 00:00:00+00:00,105655.96857630079
2025-01-23 00:00:00+00:00,104234.59527402319
2025-01-24 00:00:00+00:00,103732.47646064241
2025-01-25 00:00:00+00:00,104831.66984393795
2025-01-26 00:00:00+00:00,104815.51899998542
2025-01-27 00:00:00+00:00,102930.5863340474
2025-01-28 00:00:00+00:00,102094.03536914314
2025-01-29 00:00:00+00:00,101463.84224034069
2025-01-30 00:00:00+00:00,103353.37138443593
2025-01-31 00:00:00+00:00,104770.35809241782
2025-02-01 00:00:00+00:00,102809.14541533668
2025-02-02 00:00:00+00:00,100827.94706065851
2025-02-03 00:00:00+00:00,98114.18600267921
2025-02-04 00:00:00+00:00,100756.38959430714
2025-02-05 00:00:00+00:00,98627.24298211548
2025-02-06 00:00:00+00:00,96560.68933074609
2025-02-07 00:00:00+00:00,96644.92846416424
2025-02-08 00:00:00+00:00,96563.84377428431
2025-02-09 00:00:00+00:00,96519.34133463472
2025-02-10 00:00:00+00:00,96507.49277244294
2025-02-11 00:00:00+00:00,97351.7387773732
2025-02-12 00:00:00+00:00,96104.59813102319
2025-02-13 00:00:00+00:00,97475.39928589274
2025-02-14 00:00:00+00:00,97005.46135703605
2025-02-15 00:00:00+00:00,97299.26299998113
2025-02-16 00:00:00+00:00,97703.17759080592
2025-02-17 00:00:00+00:00,96366.59026008163
2025-02-18 00:00:00+00:00,95795.3731116265
2025-02-19 00:00:00+00:00,95675.82880885397
